#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 12 12 22 12 999 99.0 99.0  1.90 11.11  6.89 346 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 12 22 42 999 99.0 99.0  1.98 11.11  6.86 352 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 12 23 12 999 99.0 99.0  2.14 11.11  7.48 352 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 12 23 42 999 99.0 99.0  1.98 11.11  7.01 357 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 13 00 12 999 99.0 99.0  1.89 11.76  7.09 348 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 13 00 42 999 99.0 99.0  1.89 11.76  6.99 340 9999.0 999.0  25.5 999.0 99.0 99.00
2010 12 13 01 12 999 99.0 99.0  2.09 11.76  7.48 343 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 13 01 42 999 99.0 99.0  1.82 10.53  6.97 348 9999.0 999.0  25.5 999.0 99.0 99.00
2010 12 13 02 12 999 99.0 99.0  1.81 10.53  7.18 349 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 13 02 42 999 99.0 99.0  1.82 10.53  7.41 348 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 13 03 12 999 99.0 99.0  1.82 11.11  7.30 340 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 13 03 42 999 99.0 99.0  1.86 11.11  7.32 352 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 13 04 12 999 99.0 99.0  1.89 12.50  7.44 352 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 13 04 42 999 99.0 99.0  1.73 10.53  7.36   4 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 13 05 12 999 99.0 99.0  1.76 11.76  7.40 340 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 13 05 42 999 99.0 99.0  1.75 12.50  7.36 346 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 13 06 12 999 99.0 99.0  1.64 11.11  7.45 342 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 13 06 42 999 99.0 99.0  1.70 11.76  7.58 343 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 13 07 42 999 99.0 99.0  1.55 11.76  7.43 345 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 13 08 42 999 99.0 99.0  1.64  9.88  7.29 359 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 13 09 12 999 99.0 99.0  1.66  9.88  7.12   0 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 13 09 42 999 99.0 99.0  1.55 11.76  7.20 355 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 13 10 12 999 99.0 99.0  1.62 11.76  7.19 356 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 13 10 42 999 99.0 99.0  1.50 11.11  6.97   0 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 13 11 12 999 99.0 99.0  1.40 11.76  6.93 355 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 13 11 42 999 99.0 99.0  1.44 11.76  6.91 356 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 13 12 12 999 99.0 99.0  1.50 11.76  7.26 355 9999.0 999.0  25.2 999.0 99.0 99.00
2010 12 13 12 42 999 99.0 99.0  1.48  9.88  7.11 353 9999.0 999.0  25.2 999.0 99.0 99.00
2010 12 13 13 12 999 99.0 99.0  1.46 11.11  7.41 352 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 13 13 42 999 99.0 99.0  1.38 11.11  7.46 353 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 13 14 12 999 99.0 99.0  1.29 11.76  7.30 357 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 13 14 42 999 99.0 99.0  1.41 11.76  7.55 349 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 13 15 12 999 99.0 99.0  1.43 11.76  7.43 355 9999.0 999.0  25.1 999.0 99.0 99.00
2010 12 13 15 42 999 99.0 99.0  1.48 11.76  7.54 355 9999.0 999.0  25.2 999.0 99.0 99.00
2010 12 13 16 12 999 99.0 99.0  1.31  9.09  7.31   4 9999.0 999.0  25.2 999.0 99.0 99.00
2010 12 13 16 42 999 99.0 99.0  1.38 11.11  7.41   2 9999.0 999.0  25.2 999.0 99.0 99.00
2010 12 13 17 12 999 99.0 99.0  1.41 11.11  7.56 357 9999.0 999.0  25.2 999.0 99.0 99.00
2010 12 13 17 42 999 99.0 99.0  1.43 11.11  7.63 353 9999.0 999.0  25.2 999.0 99.0 99.00
2010 12 13 18 12 999 99.0 99.0  1.39 10.53  7.35 348 9999.0 999.0  25.2 999.0 99.0 99.00
2010 12 13 18 42 999 99.0 99.0  1.36 11.11  7.67 349 9999.0 999.0  25.2 999.0 99.0 99.00
2010 12 13 19 12 999 99.0 99.0  1.42 11.11  7.75 357 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 13 20 12 999 99.0 99.0  1.51 11.11  8.05 355 9999.0 999.0  25.5 999.0 99.0 99.00
2010 12 13 20 42 999 99.0 99.0  1.49 10.53  8.15 355 9999.0 999.0  25.5 999.0 99.0 99.00
2010 12 13 21 12 999 99.0 99.0  1.36 11.76  7.71 350 9999.0 999.0  25.5 999.0 99.0 99.00
2010 12 13 21 42 999 99.0 99.0  1.54 11.11  8.49 359 9999.0 999.0  25.6 999.0 99.0 99.00
2010 12 13 22 12 999 99.0 99.0  1.48 11.11  7.77 353 9999.0 999.0  25.6 999.0 99.0 99.00
2010 12 13 22 42 999 99.0 99.0  1.53 10.53  8.17 356 9999.0 999.0  25.6 999.0 99.0 99.00
2010 12 13 23 12 999 99.0 99.0  1.49 11.76  8.13 355 9999.0 999.0  25.7 999.0 99.0 99.00
2010 12 13 23 42 999 99.0 99.0  1.56  9.88  7.85 349 9999.0 999.0  25.7 999.0 99.0 99.00
2010 12 14 00 12 999 99.0 99.0  1.47 11.11  8.06 356 9999.0 999.0  25.7 999.0 99.0 99.00
2010 12 14 00 42 999 99.0 99.0  1.64 10.53  8.37   6 9999.0 999.0  25.9 999.0 99.0 99.00
2010 12 14 01 12 999 99.0 99.0  1.27 10.53  7.82   2 9999.0 999.0  26.0 999.0 99.0 99.00
2010 12 14 01 42 999 99.0 99.0  1.30 10.53  8.13 357 9999.0 999.0  25.8 999.0 99.0 99.00
2010 12 14 03 12 999 99.0 99.0  1.31 10.53  8.21   9 9999.0 999.0  25.6 999.0 99.0 99.00
2010 12 14 03 42 999 99.0 99.0  1.29 10.53  7.97 357 9999.0 999.0  25.5 999.0 99.0 99.00
2010 12 14 04 12 999 99.0 99.0  1.32 10.53  8.01   9 9999.0 999.0  25.5 999.0 99.0 99.00
2010 12 14 04 42 999 99.0 99.0  1.39  9.88  8.09   2 9999.0 999.0  25.5 999.0 99.0 99.00
2010 12 14 05 12 999 99.0 99.0  1.32 11.76  8.21 350 9999.0 999.0  25.5 999.0 99.0 99.00
2010 12 14 05 42 999 99.0 99.0  1.29  9.88  7.85 359 9999.0 999.0  25.5 999.0 99.0 99.00
2010 12 14 06 12 999 99.0 99.0  1.22 10.53  7.79 357 9999.0 999.0  25.5 999.0 99.0 99.00
2010 12 14 06 42 999 99.0 99.0  1.27  9.88  7.75   2 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 14 07 12 999 99.0 99.0  1.25 10.53  7.85 359 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 14 07 42 999 99.0 99.0  1.30 11.11  8.09 355 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 14 08 12 999 99.0 99.0  1.23 10.53  7.97 359 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 14 08 42 999 99.0 99.0  1.27  9.88  8.07   0 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 14 09 12 999 99.0 99.0  1.20 10.53  8.09 356 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 14 09 42 999 99.0 99.0  1.23 10.53  8.15 356 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 14 10 12 999 99.0 99.0  1.14  9.88  7.98   2 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 14 10 42 999 99.0 99.0  1.25 11.11  8.31 359 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 14 11 12 999 99.0 99.0  1.20 11.11  8.26   2 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 14 11 42 999 99.0 99.0  1.32 10.53  8.49   6 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 14 12 12 999 99.0 99.0  1.26 11.11  8.38   3 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 14 12 42 999 99.0 99.0  1.18 10.53  8.24 353 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 14 13 12 999 99.0 99.0  1.35 11.11  8.75 355 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 14 13 42 999 99.0 99.0  1.30 10.53  8.58 359 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 14 14 12 999 99.0 99.0  1.34 10.53  8.70   2 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 14 14 42 999 99.0 99.0  1.16 11.11  8.43 355 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 14 15 12 999 99.0 99.0  1.39 11.11  9.31   0 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 14 15 42 999 99.0 99.0  1.27 11.11  8.64 356 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 14 16 12 999 99.0 99.0  1.32 10.53  9.09   2 9999.0 999.0  25.2 999.0 99.0 99.00
2010 12 14 16 42 999 99.0 99.0  1.38 11.76  9.09   0 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 14 17 12 999 99.0 99.0  1.33 11.11  9.04   4 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 14 17 42 999 99.0 99.0  1.20 11.76  8.72 356 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 14 18 12 999 99.0 99.0  1.51  9.88  9.28 355 9999.0 999.0  25.2 999.0 99.0 99.00
2010 12 14 18 42 999 99.0 99.0  1.42 11.76  9.20 359 9999.0 999.0  25.2 999.0 99.0 99.00
2010 12 14 19 12 999 99.0 99.0  1.40 11.11  9.21   6 9999.0 999.0  25.2 999.0 99.0 99.00
2010 12 14 19 42 999 99.0 99.0  1.28 10.53  8.95 357 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 14 20 12 999 99.0 99.0  1.39 11.11  9.20 353 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 14 20 42 999 99.0 99.0  1.52 10.53  9.13 355 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 14 21 12 999 99.0 99.0  1.34 11.76  8.35   2 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 14 21 42 999 99.0 99.0  1.44 11.76  8.27   0 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 14 22 12 999 99.0 99.0  1.37 11.76  8.51 359 9999.0 999.0  25.5 999.0 99.0 99.00
2010 12 14 22 42 999 99.0 99.0  1.50 12.50  8.60 357 9999.0 999.0  25.5 999.0 99.0 99.00
2010 12 14 23 12 999 99.0 99.0  1.44 12.50  8.50 350 9999.0 999.0  25.5 999.0 99.0 99.00
2010 12 15 00 12 999 99.0 99.0  1.39 11.76  7.61 359 9999.0 999.0  25.5 999.0 99.0 99.00
2010 12 15 00 42 999 99.0 99.0  1.33 12.50  7.49 342 9999.0 999.0  25.5 999.0 99.0 99.00
2010 12 15 01 12 999 99.0 99.0  1.26 11.76  7.29 359 9999.0 999.0  25.5 999.0 99.0 99.00
2010 12 15 01 42 999 99.0 99.0  1.31 11.76  7.89 353 9999.0 999.0  25.5 999.0 99.0 99.00
2010 12 15 02 12 999 99.0 99.0  1.32 12.50  8.10 357 9999.0 999.0  25.5 999.0 99.0 99.00
2010 12 15 02 42 999 99.0 99.0  1.33 11.76  8.11   0 9999.0 999.0  25.5 999.0 99.0 99.00
2010 12 15 03 12 999 99.0 99.0  1.31 12.50  8.16 357 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 15 03 42 999 99.0 99.0  1.37 12.50  8.68 356 9999.0 999.0  25.5 999.0 99.0 99.00
2010 12 15 04 12 999 99.0 99.0  1.42 12.50  8.89 357 9999.0 999.0  25.5 999.0 99.0 99.00
2010 12 15 04 42 999 99.0 99.0  1.34 11.76  8.57   2 9999.0 999.0  25.5 999.0 99.0 99.00
2010 12 15 05 12 999 99.0 99.0  1.39 11.76  8.84   0 9999.0 999.0  25.5 999.0 99.0 99.00
2010 12 15 05 42 999 99.0 99.0  1.34 11.76  9.02 353 9999.0 999.0  25.5 999.0 99.0 99.00
2010 12 15 06 12 999 99.0 99.0  1.39 12.50  9.19 353 9999.0 999.0  25.5 999.0 99.0 99.00
2010 12 15 06 42 999 99.0 99.0  1.34 12.50  8.85 353 9999.0 999.0  25.5 999.0 99.0 99.00
2010 12 15 07 12 999 99.0 99.0  1.34 12.50  8.99 350 9999.0 999.0  25.5 999.0 99.0 99.00
2010 12 15 07 42 999 99.0 99.0  1.33 12.50  8.70 352 9999.0 999.0  25.5 999.0 99.0 99.00
2010 12 15 08 12 999 99.0 99.0  1.31 12.50  8.84 343 9999.0 999.0  25.5 999.0 99.0 99.00
2010 12 15 08 42 999 99.0 99.0  1.33 11.76  9.05 357 9999.0 999.0  25.5 999.0 99.0 99.00
2010 12 15 09 12 999 99.0 99.0  1.29 12.50  9.22 342 9999.0 999.0  25.5 999.0 99.0 99.00
2010 12 15 09 42 999 99.0 99.0  1.41 12.50  9.32 359 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 15 10 12 999 99.0 99.0  1.32 13.33  9.07 346 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 15 10 42 999 99.0 99.0  1.42 12.50  9.36 343 9999.0 999.0  25.5 999.0 99.0 99.00
2010 12 15 11 12 999 99.0 99.0  1.62 12.50 10.05 355 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 15 11 42 999 99.0 99.0  1.51 11.76  9.78   3 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 15 12 12 999 99.0 99.0  1.57 12.50  9.92 353 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 15 12 42 999 99.0 99.0  1.62 12.50  9.86   0 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 15 13 12 999 99.0 99.0  1.67 11.76 10.13 352 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 15 13 42 999 99.0 99.0  1.67 12.50  9.83   3 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 15 14 12 999 99.0 99.0  1.55 12.50  9.59   4 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 15 14 42 999 99.0 99.0  1.70 11.76 10.05 355 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 15 15 12 999 99.0 99.0  1.70 11.76 10.27 356 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 15 15 42 999 99.0 99.0  1.83 11.76 10.11   4 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 15 16 12 999 99.0 99.0  1.61 11.76  9.67 357 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 15 16 42 999 99.0 99.0  1.83 11.11  9.91   4 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 15 17 12 999 99.0 99.0  1.63 11.76  9.26 352 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 15 17 42 999 99.0 99.0  1.81 13.33  9.52 353 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 15 18 12 999 99.0 99.0  1.72 11.11  9.59 357 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 15 18 42 999 99.0 99.0  2.08 12.50 10.60 353 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 15 19 42 999 99.0 99.0  1.81 13.33 10.08 348 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 15 20 12 999 99.0 99.0  1.75 12.50  9.55 352 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 15 20 42 999 99.0 99.0  1.83 11.76  9.51 357 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 15 21 12 999 99.0 99.0  1.77 13.33  9.32 346 9999.0 999.0  25.5 999.0 99.0 99.00
2010 12 15 21 42 999 99.0 99.0  1.88 12.50  9.55 348 9999.0 999.0  25.5 999.0 99.0 99.00
2010 12 15 22 12 999 99.0 99.0  2.11 12.50  9.98 348 9999.0 999.0  25.5 999.0 99.0 99.00
2010 12 15 22 42 999 99.0 99.0  1.72 12.50  8.89 349 9999.0 999.0  25.5 999.0 99.0 99.00
2010 12 15 23 12 999 99.0 99.0  2.01 12.50  9.13 352 9999.0 999.0  25.5 999.0 99.0 99.00
2010 12 15 23 42 999 99.0 99.0  2.01 12.50  9.37 343 9999.0 999.0  25.5 999.0 99.0 99.00
2010 12 16 00 12 999 99.0 99.0  1.90 12.50  9.07 345 9999.0 999.0  25.5 999.0 99.0 99.00
2010 12 16 00 42 999 99.0 99.0  2.05 12.50  9.67 348 9999.0 999.0  25.5 999.0 99.0 99.00
2010 12 16 01 12 999 99.0 99.0  1.97 13.33  9.38 343 9999.0 999.0  25.5 999.0 99.0 99.00
2010 12 16 01 42 999 99.0 99.0  2.02 12.50  9.59 356 9999.0 999.0  25.5 999.0 99.0 99.00
2010 12 16 02 12 999 99.0 99.0  2.08 12.50  9.71 346 9999.0 999.0  25.5 999.0 99.0 99.00
2010 12 16 02 42 999 99.0 99.0  2.02 11.11  9.42 352 9999.0 999.0  25.5 999.0 99.0 99.00
2010 12 16 03 12 999 99.0 99.0  1.75 12.50  9.29 356 9999.0 999.0  25.5 999.0 99.0 99.00
2010 12 16 03 42 999 99.0 99.0  2.01 13.33 10.11 346 9999.0 999.0  25.5 999.0 99.0 99.00
2010 12 16 04 12 999 99.0 99.0  1.85 12.50 10.02 355 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 16 04 42 999 99.0 99.0  2.00 11.76 10.21 348 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 16 05 12 999 99.0 99.0  1.96 12.50  9.94 353 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 16 05 42 999 99.0 99.0  1.79 12.50  9.81 352 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 16 06 12 999 99.0 99.0  1.70 12.50  9.78 357 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 16 06 42 999 99.0 99.0  1.97 13.33 10.51 339 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 16 07 12 999 99.0 99.0  1.78 13.33 10.06 353 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 16 07 42 999 99.0 99.0  2.01 13.33 10.70 336 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 16 08 12 999 99.0 99.0  1.89 13.33 10.58 348 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 16 08 42 999 99.0 99.0  1.66 12.50 10.09 346 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 16 09 12 999 99.0 99.0  1.62 11.76  9.98 350 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 16 09 42 999 99.0 99.0  1.88 13.33 10.50 342 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 16 10 12 999 99.0 99.0  1.80 12.50 10.33 353 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 16 10 42 999 99.0 99.0  1.66 13.33 10.34 338 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 16 11 12 999 99.0 99.0  1.80 12.50 10.19 346 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 16 12 12 999 99.0 99.0  1.80 12.50 10.10 348 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 16 12 42 999 99.0 99.0  1.69 11.76  9.70 359 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 16 13 12 999 99.0 99.0  1.67 11.76  9.58   0 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 16 13 42 999 99.0 99.0  1.90 11.76  9.87 339 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 16 14 12 999 99.0 99.0  1.66 10.53  9.32 349 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 16 14 42 999 99.0 99.0  1.72 12.50  9.51 353 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 16 15 12 999 99.0 99.0  1.83 10.53  9.35   2 9999.0 999.0  25.2 999.0 99.0 99.00
2010 12 16 15 42 999 99.0 99.0  1.96 11.76 10.00 349 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 16 16 12 999 99.0 99.0  1.82 10.53  9.71   3 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 16 16 42 999 99.0 99.0  1.68 12.50 10.08 346 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 16 17 12 999 99.0 99.0  1.66 11.76  9.83 349 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 16 17 42 999 99.0 99.0  1.48 11.76  9.65 356 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 16 18 12 999 99.0 99.0  1.69 11.76  9.74 349 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 16 18 42 999 99.0 99.0  1.72 11.76 10.01 339 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 16 19 12 999 99.0 99.0  1.59 11.76  9.79 345 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 16 19 42 999 99.0 99.0  1.54 11.11  9.55 338 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 16 20 12 999 99.0 99.0  1.56 11.76  9.65 350 9999.0 999.0  25.5 999.0 99.0 99.00
2010 12 16 20 42 999 99.0 99.0  1.55 11.76  9.62 346 9999.0 999.0  25.6 999.0 99.0 99.00
2010 12 16 21 12 999 99.0 99.0  1.45 11.11  9.26 346 9999.0 999.0  25.9 999.0 99.0 99.00
2010 12 16 21 42 999 99.0 99.0  1.69 11.11  9.80 340 9999.0 999.0  25.8 999.0 99.0 99.00
2010 12 16 22 12 999 99.0 99.0  1.51 10.53  9.39 356 9999.0 999.0  25.7 999.0 99.0 99.00
2010 12 16 22 42 999 99.0 99.0  1.42 11.11  9.30 342 9999.0 999.0  25.8 999.0 99.0 99.00
2010 12 16 23 12 999 99.0 99.0  1.45 11.76  9.20 359 9999.0 999.0  25.9 999.0 99.0 99.00
2010 12 16 23 42 999 99.0 99.0  1.33 12.50  9.13 339 9999.0 999.0  25.9 999.0 99.0 99.00
2010 12 17 00 12 999 99.0 99.0  1.43 11.76  9.37 343 9999.0 999.0  25.8 999.0 99.0 99.00
2010 12 17 00 42 999 99.0 99.0  1.43 10.53  9.19 343 9999.0 999.0  25.8 999.0 99.0 99.00
2010 12 17 01 12 999 99.0 99.0  1.39 11.76  9.32 353 9999.0 999.0  25.9 999.0 99.0 99.00
2010 12 17 01 42 999 99.0 99.0  1.40 11.76  9.02 359 9999.0 999.0  25.9 999.0 99.0 99.00
2010 12 17 02 12 999 99.0 99.0  1.73 11.11  9.39 350 9999.0 999.0  25.9 999.0 99.0 99.00
2010 12 17 02 42 999 99.0 99.0  1.41 10.53  8.57 339 9999.0 999.0  25.9 999.0 99.0 99.00
2010 12 17 03 12 999 99.0 99.0  1.40 10.53  8.69 348 9999.0 999.0  25.7 999.0 99.0 99.00
2010 12 17 03 42 999 99.0 99.0  1.49 11.76  9.14   0 9999.0 999.0  25.7 999.0 99.0 99.00
2010 12 17 04 12 999 99.0 99.0  1.21 11.11  8.54 350 9999.0 999.0  25.7 999.0 99.0 99.00
2010 12 17 04 42 999 99.0 99.0  1.29 11.11  9.08 350 9999.0 999.0  25.7 999.0 99.0 99.00
2010 12 17 05 12 999 99.0 99.0  1.17 11.76  8.78 336 9999.0 999.0  25.7 999.0 99.0 99.00
2010 12 17 05 42 999 99.0 99.0  1.08 10.53  8.72 355 9999.0 999.0  25.6 999.0 99.0 99.00
2010 12 17 06 12 999 99.0 99.0  1.27 10.53  9.05   4 9999.0 999.0  25.6 999.0 99.0 99.00
2010 12 17 06 42 999 99.0 99.0  1.13 10.53  8.71 348 9999.0 999.0  25.5 999.0 99.0 99.00
2010 12 17 07 12 999 99.0 99.0  1.23 11.11  9.05   4 9999.0 999.0  25.5 999.0 99.0 99.00
2010 12 17 08 12 999 99.0 99.0  1.17 11.11  8.91   3 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 17 08 42 999 99.0 99.0  1.15  9.88  8.80 356 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 17 09 12 999 99.0 99.0  1.16 11.76  9.24 339 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 17 09 42 999 99.0 99.0  1.12 11.76  8.92 343 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 17 10 12 999 99.0 99.0  1.17 11.11  9.08 349 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 17 10 42 999 99.0 99.0  1.04 11.76  8.79 326 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 17 11 12 999 99.0 99.0  1.07 10.53  8.73 349 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 17 11 42 999 99.0 99.0  1.18 11.11  9.05 329 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 17 12 12 999 99.0 99.0  1.01 10.53  8.52 349 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 17 12 42 999 99.0 99.0  1.12 10.53  8.76 350 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 17 13 12 999 99.0 99.0  1.07 11.11  8.84 343 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 17 13 42 999 99.0 99.0  1.11 10.53  8.79 348 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 17 14 12 999 99.0 99.0  0.99 10.53  8.50 356 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 17 14 42 999 99.0 99.0  1.08 11.11  8.72 349 9999.0 999.0  25.4 999.0 99.0 99.00
2010 12 17 15 12 999 99.0 99.0  1.02 10.53  8.41 338 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 17 15 42 999 99.0 99.0  1.19 10.53  8.97 352 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 17 16 12 999 99.0 99.0  1.00 10.53  8.39 348 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 17 16 42 999 99.0 99.0  0.98 10.53  8.26 346 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 17 17 12 999 99.0 99.0  1.00  9.88  8.02 359 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 17 17 42 999 99.0 99.0  1.00 11.11  8.36 356 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 17 18 12 999 99.0 99.0  0.91  9.88  7.86   9 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 17 18 42 999 99.0 99.0  1.04  9.88  8.45 357 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 17 19 12 999 99.0 99.0  0.96 10.53  8.42 350 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 17 19 42 999 99.0 99.0  0.85 10.53  7.86 348 9999.0 999.0  25.3 999.0 99.0 99.00
2010 12 17 20 42 999 99.0 99.0  0.99  9.88  8.46 353 9999.0 999.0  25.5 999.0 99.0 99.00
2010 12 17 21 12 999 99.0 99.0  0.92 10.53  7.97 338 9999.0 999.0  25.6 999.0 99.0 99.00
2010 12 17 21 42 999 99.0 99.0  0.95  9.88  7.37 356 9999.0 999.0  25.6 999.0 99.0 99.00
2010 12 17 22 12 999 99.0 99.0  1.00 10.53  6.97 346 9999.0 999.0  25.4 999.0 99.0 99.00
